ParticipantID,Valeur,Item,Condition,PresenceConnecteur,TypeQuestion
5,4,4,NonFallacieux,non,AccordB
5,6,5,Fallacieux,oui,Proportion
5,6,5,Fallacieux,oui,Decoulement
5,6,5,Fallacieux,oui,AccordA
5,6,5,Fallacieux,oui,AccordB
5,5,6,Fallacieux,non,Proportion
5,5,6,Fallacieux,non,Decoulement
5,5,6,Fallacieux,non,AccordA
5,5,6,Fallacieux,non,AccordB
5,4,7,NonFallacieux,oui,Proportion
5,4,7,NonFallacieux,oui,Decoulement
5,4,7,NonFallacieux,oui,AccordA
5,4,7,NonFallacieux,oui,AccordB
5,5,8,NonFallacieux,non,Proportion
5,5,8,NonFallacieux,non,Decoulement
5,5,8,NonFallacieux,non,AccordA
5,5,8,NonFallacieux,non,AccordB
5,5,9,Fallacieux,oui,Proportion
5,5,9,Fallacieux,oui,Decoulement
5,5,9,Fallacieux,oui,AccordA
5,5,9,Fallacieux,oui,AccordB
5,5,10,Fallacieux,non,Proportion
5,4,10,Fallacieux,non,Decoulement
5,5,10,Fallacieux,non,AccordA
5,5,10,Fallacieux,non,AccordB
5,6,11,NonFallacieux,oui,Proportion
5,6,11,NonFallacieux,oui,Decoulement
5,6,11,NonFallacieux,oui,AccordA
5,6,11,NonFallacieux,oui,AccordB
5,6,12,NonFallacieux,non,Proportion
5,6,12,NonFallacieux,non,Decoulement
5,6,12,NonFallacieux,non,AccordA
5,6,12,NonFallacieux,non,AccordB
5,6,13,Fallacieux,oui,Proportion
5,6,13,Fallacieux,oui,Decoulement
5,6,13,Fallacieux,oui,AccordA
5,6,13,Fallacieux,oui,AccordB
5,5,14,Fallacieux,non,Proportion
5,5,14,Fallacieux,non,Decoulement
5,4,14,Fallacieux,non,AccordA
5,4,14,Fallacieux,non,AccordB
5,6,15,NonFallacieux,oui,Proportion
5,6,15,NonFallacieux,oui,Decoulement
5,6,15,NonFallacieux,oui,AccordA
5,6,15,NonFallacieux,oui,AccordB
5,6,16,NonFallacieux,non,Proportion
5,6,16,NonFallacieux,non,Decoulement
5,6,16,NonFallacieux,non,AccordA
5,6,16,NonFallacieux,non,AccordB
5,4,17,Fallacieux,oui,Proportion
5,4,17,Fallacieux,oui,Decoulement
5,5,17,Fallacieux,oui,AccordA
5,5,17,Fallacieux,oui,AccordB
5,6,18,Fallacieux,non,Proportion
5,6,18,Fallacieux,non,Decoulement
5,6,18,Fallacieux,non,AccordA
5,6,18,Fallacieux,non,AccordB
5,5,19,NonFallacieux,oui,Proportion
5,5,19,NonFallacieux,oui,Decoulement
5,5,19,NonFallacieux,oui,AccordA
5,5,19,NonFallacieux,oui,AccordB
5,6,20,NonFallacieux,non,Proportion
5,6,20,NonFallacieux,non,Decoulement
5,3,20,NonFallacieux,non,AccordA
5,3,20,NonFallacieux,non,AccordB
5,6,21,Fallacieux,oui,Proportion
5,6,21,Fallacieux,oui,Decoulement
5,6,21,Fallacieux,oui,AccordA
5,6,21,Fallacieux,oui,AccordB
5,5,22,Fallacieux,non,Proportion
5,5,22,Fallacieux,non,Decoulement
5,5,22,Fallacieux,non,AccordA
5,5,22,Fallacieux,non,AccordB
5,6,23,NonFallacieux,oui,Proportion
5,6,23,NonFallacieux,oui,Decoulement
5,6,23,NonFallacieux,oui,AccordA
5,6,23,NonFallacieux,oui,AccordB
5,6,24,NonFallacieux,non,Proportion
5,6,24,NonFallacieux,non,Decoulement
5,6,24,NonFallacieux,non,AccordA
5,6,24,NonFallacieux,non,AccordB
5,6,25,Fallacieux,oui,Proportion
5,6,25,Fallacieux,oui,Decoulement
5,6,25,Fallacieux,oui,AccordA
5,6,25,Fallacieux,oui,AccordB
5,5,26,Fallacieux,non,Proportion
5,5,26,Fallacieux,non,Decoulement
5,5,26,Fallacieux,non,AccordA
5,5,26,Fallacieux,non,AccordB
5,6,27,NonFallacieux,oui,Proportion
5,6,27,NonFallacieux,oui,Decoulement
5,6,27,NonFallacieux,oui,AccordA
5,6,27,NonFallacieux,oui,AccordB
5,4,28,NonFallacieux,non,Proportion
5,5,28,NonFallacieux,non,Decoulement
5,5,28,NonFallacieux,non,AccordA
5,5,28,NonFallacieux,non,AccordB
5,6,29,Fallacieux,oui,Proportion
5,6,29,Fallacieux,oui,Decoulement
5,6,29,Fallacieux,oui,AccordA
5,6,29,Fallacieux,oui,AccordB
5,6,30,Fallacieux,non,Proportion
5,6,30,Fallacieux,non,Decoulement
5,6,30,Fallacieux,non,AccordA
5,6,30,Fallacieux,non,AccordB
5,5,31,NonFallacieux,oui,Proportion
5,5,31,NonFallacieux,oui,Decoulement
5,5,31,NonFallacieux,oui,AccordA
5,5,31,NonFallacieux,oui,AccordB
5,6,32,NonFallacieux,non,Proportion
5,6,32,NonFallacieux,non,Decoulement
5,6,32,NonFallacieux,non,AccordA
5,6,32,NonFallacieux,non,AccordB
5,5,33,Fallacieux,oui,Proportion
5,5,33,Fallacieux,oui,Decoulement
5,5,33,Fallacieux,oui,AccordA
5,5,33,Fallacieux,oui,AccordB
5,5,34,Fallacieux,non,Proportion
5,5,34,Fallacieux,non,Decoulement
5,3,34,Fallacieux,non,AccordA
5,3,34,Fallacieux,non,AccordB
5,5,35,NonFallacieux,oui,Proportion
5,5,35,NonFallacieux,oui,Decoulement
5,5,35,NonFallacieux,oui,AccordA
5,5,35,NonFallacieux,oui,AccordB
5,6,36,NonFallacieux,non,Proportion
5,6,36,NonFallacieux,non,Decoulement
5,6,36,NonFallacieux,non,AccordA
5,6,36,NonFallacieux,non,AccordB
5,6,37,Fallacieux,oui,Proportion
5,6,37,Fallacieux,oui,Decoulement
5,6,37,Fallacieux,oui,AccordA
5,6,37,Fallacieux,oui,AccordB
5,6,38,Fallacieux,non,Proportion
5,6,38,Fallacieux,non,Decoulement
5,6,38,Fallacieux,non,AccordA
5,6,38,Fallacieux,non,AccordB
5,6,39,NonFallacieux,oui,Proportion
5,6,39,NonFallacieux,oui,Decoulement
5,6,39,NonFallacieux,oui,AccordA
5,6,39,NonFallacieux,oui,AccordB
5,5,40,NonFallacieux,non,Proportion
5,5,40,NonFallacieux,non,Decoulement
5,5,40,NonFallacieux,non,AccordA
5,5,40,NonFallacieux,non,AccordB
6,5,1,Fallacieux,oui,Proportion
6,4,1,Fallacieux,oui,Decoulement
6,3,1,Fallacieux,oui,AccordA
6,5,1,Fallacieux,oui,AccordB
6,4,2,Fallacieux,non,Proportion
6,6,2,Fallacieux,non,Decoulement
6,3,2,Fallacieux,non,AccordA
6,6,2,Fallacieux,non,AccordB
6,6,3,NonFallacieux,oui,Proportion
6,6,3,NonFallacieux,oui,Decoulement
6,6,3,NonFallacieux,oui,AccordA
6,6,3,NonFallacieux,oui,AccordB
6,6,4,NonFallacieux,non,Proportion
6,6,4,NonFallacieux,non,Decoulement
6,6,4,NonFallacieux,non,AccordA
6,6,4,NonFallacieux,non,AccordB
6,5,5,Fallacieux,oui,Proportion
6,4,5,Fallacieux,oui,Decoulement
6,5,5,Fallacieux,oui,AccordA
6,6,5,Fallacieux,oui,AccordB
6,3,6,Fallacieux,non,Proportion
6,4,6,Fallacieux,non,Decoulement
6,3,6,Fallacieux,non,AccordA
6,4,6,Fallacieux,non,AccordB
6,4,7,NonFallacieux,oui,Proportion
6,4,7,NonFallacieux,oui,Decoulement
6,4,7,NonFallacieux,oui,AccordA
6,6,7,NonFallacieux,oui,AccordB
6,6,8,NonFallacieux,non,Proportion
6,6,8,NonFallacieux,non,Decoulement
6,5,8,NonFallacieux,non,AccordA
6,5,8,NonFallacieux,non,AccordB
6,4,9,Fallacieux,oui,Proportion
6,5,9,Fallacieux,oui,Decoulement
6,4,9,Fallacieux,oui,AccordA
6,6,9,Fallacieux,oui,AccordB
6,4,10,Fallacieux,non,Proportion
6,4,10,Fallacieux,non,Decoulement
6,3,10,Fallacieux,non,AccordA
6,5,10,Fallacieux,non,AccordB
6,5,11,NonFallacieux,oui,Proportion
6,5,11,NonFallacieux,oui,Decoulement
6,5,11,NonFallacieux,oui,AccordA
6,6,11,NonFallacieux,oui,AccordB
6,5,12,NonFallacieux,non,Proportion
6,5,12,NonFallacieux,non,Decoulement
6,5,12,NonFallacieux,non,AccordA
6,5,12,NonFallacieux,non,AccordB
6,3,13,Fallacieux,oui,Proportion
6,3,13,Fallacieux,oui,Decoulement
6,2,13,Fallacieux,oui,AccordA
6,5,13,Fallacieux,oui,AccordB
6,3,14,Fallacieux,non,Proportion
6,3,14,Fallacieux,non,Decoulement
6,4,14,Fallacieux,non,AccordA
6,4,14,Fallacieux,non,AccordB
6,4,15,NonFallacieux,oui,Proportion
6,4,15,NonFallacieux,oui,Decoulement
6,4,15,NonFallacieux,oui,AccordA
6,6,15,NonFallacieux,oui,AccordB
6,4,16,NonFallacieux,non,Proportion
6,4,16,NonFallacieux,non,Decoulement
6,5,16,NonFallacieux,non,AccordA
6,6,16,NonFallacieux,non,AccordB
6,4,17,Fallacieux,oui,Proportion
6,3,17,Fallacieux,oui,Decoulement
6,2,17,Fallacieux,oui,AccordA
6,6,17,Fallacieux,oui,AccordB
6,2,18,Fallacieux,non,Proportion
6,4,18,Fallacieux,non,Decoulement
6,3,18,Fallacieux,non,AccordA
6,6,18,Fallacieux,non,AccordB
6,5,19,NonFallacieux,oui,Proportion
6,5,19,NonFallacieux,oui,Decoulement
6,3,19,NonFallacieux,oui,AccordA
6,3,19,NonFallacieux,oui,AccordB
6,3,20,NonFallacieux,non,Proportion
6,4,20,NonFallacieux,non,Decoulement
6,4,20,NonFallacieux,non,AccordA
6,4,20,NonFallacieux,non,AccordB
6,4,21,Fallacieux,oui,Proportion
6,3,21,Fallacieux,oui,Decoulement
6,2,21,Fallacieux,oui,AccordA
6,5,21,Fallacieux,oui,AccordB
6,5,22,Fallacieux,non,Proportion
6,5,22,Fallacieux,non,Decoulement
6,6,22,Fallacieux,non,AccordA
6,6,22,Fallacieux,non,AccordB
6,3,23,NonFallacieux,oui,Proportion
6,3,23,NonFallacieux,oui,Decoulement
6,2,23,NonFallacieux,oui,AccordA
6,5,23,NonFallacieux,oui,AccordB
6,5,24,NonFallacieux,non,Proportion
6,5,24,NonFallacieux,non,Decoulement
6,5,24,NonFallacieux,non,AccordA
6,5,24,NonFallacieux,non,AccordB
6,3,25,Fallacieux,oui,Proportion
6,4,25,Fallacieux,oui,Decoulement
6,2,25,Fallacieux,oui,AccordA
6,2,25,Fallacieux,oui,AccordB
6,5,26,Fallacieux,non,Proportion
6,4,26,Fallacieux,non,Decoulement
6,5,26,Fallacieux,non,AccordA
6,5,26,Fallacieux,non,AccordB
6,5,27,NonFallacieux,oui,Proportion
6,5,27,NonFallacieux,oui,Decoulement
6,5,27,NonFallacieux,oui,AccordA
6,5,27,NonFallacieux,oui,AccordB
6,3,28,NonFallacieux,non,Proportion
6,2,28,NonFallacieux,non,Decoulement
6,4,28,NonFallacieux,non,AccordA
6,6,28,NonFallacieux,non,AccordB
6,2,29,Fallacieux,oui,Proportion
6,4,29,Fallacieux,oui,Decoulement
6,4,29,Fallacieux,oui,AccordA
6,5,29,Fallacieux,oui,AccordB
6,3,30,Fallacieux,non,Proportion
6,4,30,Fallacieux,non,Decoulement
6,2,30,Fallacieux,non,AccordA
6,5,30,Fallacieux,non,AccordB
6,6,31,NonFallacieux,oui,Proportion
6,6,31,NonFallacieux,oui,Decoulement
6,5,31,NonFallacieux,oui,AccordA
6,5,31,NonFallacieux,oui,AccordB
6,4,32,NonFallacieux,non,Proportion
6,4,32,NonFallacieux,non,Decoulement
6,5,32,NonFallacieux,non,AccordA
6,5,32,NonFallacieux,non,AccordB
6,3,33,Fallacieux,oui,Proportion
6,4,33,Fallacieux,oui,Decoulement
6,4,33,Fallacieux,oui,AccordA
6,6,33,Fallacieux,oui,AccordB
6,3,34,Fallacieux,non,Proportion
6,3,34,Fallacieux,non,Decoulement
6,5,34,Fallacieux,non,AccordA
6,5,34,Fallacieux,non,AccordB
6,5,35,NonFallacieux,oui,Proportion
6,5,35,NonFallacieux,oui,Decoulement
6,4,35,NonFallacieux,oui,AccordA
6,4,35,NonFallacieux,oui,AccordB
6,4,36,NonFallacieux,non,Proportion
6,4,36,NonFallacieux,non,Decoulement
6,4,36,NonFallacieux,non,AccordA
6,4,36,NonFallacieux,non,AccordB
6,3,37,Fallacieux,oui,Proportion
6,5,37,Fallacieux,oui,Decoulement
6,4,37,Fallacieux,oui,AccordA
6,6,37,Fallacieux,oui,AccordB
6,2,38,Fallacieux,non,Proportion
6,2,38,Fallacieux,non,Decoulement
6,2,38,Fallacieux,non,AccordA
6,5,38,Fallacieux,non,AccordB
6,5,39,NonFallacieux,oui,Proportion
6,5,39,NonFallacieux,oui,Decoulement
6,5,39,NonFallacieux,oui,AccordA
6,5,39,NonFallacieux,oui,AccordB
6,6,40,NonFallacieux,non,Proportion
6,6,40,NonFallacieux,non,Decoulement
6,6,40,NonFallacieux,non,AccordA
6,6,40,NonFallacieux,non,AccordB
7,3,1,Fallacieux,oui,Proportion
7,3,1,Fallacieux,oui,Decoulement
7,2,1,Fallacieux,oui,AccordA
7,4,1,Fallacieux,oui,AccordB
7,4,2,Fallacieux,non,Proportion
7,5,2,Fallacieux,non,Decoulement
7,5,2,Fallacieux,non,AccordA
7,5,2,Fallacieux,non,AccordB
7,3,3,NonFallacieux,oui,Proportion
7,3,3,NonFallacieux,oui,Decoulement
7,3,3,NonFallacieux,oui,AccordA
7,4,3,NonFallacieux,oui,AccordB
7,6,4,NonFallacieux,non,Proportion
7,6,4,NonFallacieux,non,Decoulement
7,7,4,NonFallacieux,non,AccordA
7,7,4,NonFallacieux,non,AccordB
7,7,5,Fallacieux,oui,Proportion
7,7,5,Fallacieux,oui,Decoulement
7,7,5,Fallacieux,oui,AccordA
7,7,5,Fallacieux,oui,AccordB
7,4,6,Fallacieux,non,Proportion
7,4,6,Fallacieux,non,Decoulement
7,2,6,Fallacieux,non,AccordA
7,2,6,Fallacieux,non,AccordB
7,4,7,NonFallacieux,oui,Proportion
7,3,7,NonFallacieux,oui,Decoulement
7,3,7,NonFallacieux,oui,AccordA
7,2,7,NonFallacieux,oui,AccordB
7,4,8,NonFallacieux,non,Proportion
7,5,8,NonFallacieux,non,Decoulement
7,5,8,NonFallacieux,non,AccordA
7,5,8,NonFallacieux,non,AccordB
7,2,9,Fallacieux,oui,Proportion
7,2,9,Fallacieux,oui,Decoulement
7,2,9,Fallacieux,oui,AccordA
7,4,9,Fallacieux,oui,AccordB
7,4,10,Fallacieux,non,Proportion
7,4,10,Fallacieux,non,Decoulement
7,5,10,Fallacieux,non,AccordA
7,5,10,Fallacieux,non,AccordB
7,3,11,NonFallacieux,oui,Proportion
7,2,11,NonFallacieux,oui,Decoulement
7,4,11,NonFallacieux,oui,AccordA
7,5,11,NonFallacieux,oui,AccordB
7,1,12,NonFallacieux,non,Proportion
7,2,12,NonFallacieux,non,Decoulement
7,1,12,NonFallacieux,non,AccordA
7,4,12,NonFallacieux,non,AccordB
7,2,13,Fallacieux,oui,Proportion
7,2,13,Fallacieux,oui,Decoulement
7,2,13,Fallacieux,oui,AccordA
7,6,13,Fallacieux,oui,AccordB
7,4,14,Fallacieux,non,Proportion
7,4,14,Fallacieux,non,Decoulement
7,5,14,Fallacieux,non,AccordA
7,5,14,Fallacieux,non,AccordB
7,1,15,NonFallacieux,oui,Proportion
7,1,15,NonFallacieux,oui,Decoulement
7,1,15,NonFallacieux,oui,AccordA
7,1,15,NonFallacieux,oui,AccordB
7,3,16,NonFallacieux,non,Proportion
7,3,16,NonFallacieux,non,Decoulement
7,5,16,NonFallacieux,non,AccordA
7,6,16,NonFallacieux,non,AccordB
7,4,17,Fallacieux,oui,Proportion
7,4,17,Fallacieux,oui,Decoulement
7,2,17,Fallacieux,oui,AccordA
7,6,17,Fallacieux,oui,AccordB
7,4,18,Fallacieux,non,Proportion
7,4,18,Fallacieux,non,Decoulement
7,5,18,Fallacieux,non,AccordA
7,6,18,Fallacieux,non,AccordB
7,5,19,NonFallacieux,oui,Proportion
7,5,19,NonFallacieux,oui,Decoulement
7,5,19,NonFallacieux,oui,AccordA
7,5,19,NonFallacieux,oui,AccordB
7,4,20,NonFallacieux,non,Proportion
7,4,20,NonFallacieux,non,Decoulement
7,4,20,NonFallacieux,non,AccordA
7,4,20,NonFallacieux,non,AccordB
7,5,21,Fallacieux,oui,Proportion
7,5,21,Fallacieux,oui,Decoulement
7,6,21,Fallacieux,oui,AccordA
7,6,21,Fallacieux,oui,AccordB
7,5,22,Fallacieux,non,Proportion
7,5,22,Fallacieux,non,Decoulement
7,5,22,Fallacieux,non,AccordA
7,5,22,Fallacieux,non,AccordB
7,5,23,NonFallacieux,oui,Proportion
7,6,23,NonFallacieux,oui,Decoulement
7,6,23,NonFallacieux,oui,AccordA
7,6,23,NonFallacieux,oui,AccordB
7,6,24,NonFallacieux,non,Proportion
7,6,24,NonFallacieux,non,Decoulement
7,5,24,NonFallacieux,non,AccordA
7,5,24,NonFallacieux,non,AccordB
7,1,25,Fallacieux,oui,Proportion
7,1,25,Fallacieux,oui,Decoulement
7,1,25,Fallacieux,oui,AccordA
7,1,25,Fallacieux,oui,AccordB
7,1,26,Fallacieux,non,Proportion
7,1,26,Fallacieux,non,Decoulement
7,1,26,Fallacieux,non,AccordA
7,1,26,Fallacieux,non,AccordB
7,2,27,NonFallacieux,oui,Proportion
7,2,27,NonFallacieux,oui,Decoulement
7,5,27,NonFallacieux,oui,AccordA
7,2,27,NonFallacieux,oui,AccordB
7,1,28,NonFallacieux,non,Proportion
7,1,28,NonFallacieux,non,Decoulement
7,4,28,NonFallacieux,non,AccordA
7,6,28,NonFallacieux,non,AccordB
7,4,29,Fallacieux,oui,Proportion
7,2,29,Fallacieux,oui,Decoulement
7,2,29,Fallacieux,oui,AccordA
7,5,29,Fallacieux,oui,AccordB
7,2,30,Fallacieux,non,Proportion
7,2,30,Fallacieux,non,Decoulement
7,1,30,Fallacieux,non,AccordA
7,5,30,Fallacieux,non,AccordB
7,4,31,NonFallacieux,oui,Proportion
7,4,31,NonFallacieux,oui,Decoulement
7,4,31,NonFallacieux,oui,AccordA
7,4,31,NonFallacieux,oui,AccordB
7,4,32,NonFallacieux,non,Proportion
7,4,32,NonFallacieux,non,Decoulement
7,5,32,NonFallacieux,non,AccordA
7,5,32,NonFallacieux,non,AccordB
7,2,33,Fallacieux,oui,Proportion
7,2,33,Fallacieux,oui,Decoulement
7,2,33,Fallacieux,oui,AccordA
7,2,33,Fallacieux,oui,AccordB
7,5,34,Fallacieux,non,Proportion
7,5,34,Fallacieux,non,Decoulement
7,5,34,Fallacieux,non,AccordA
7,5,34,Fallacieux,non,AccordB
7,4,35,NonFallacieux,oui,Proportion
7,4,35,NonFallacieux,oui,Decoulement
7,5,35,NonFallacieux,oui,AccordA
7,5,35,NonFallacieux,oui,AccordB
7,2,36,NonFallacieux,non,Proportion
7,2,36,NonFallacieux,non,Decoulement
7,4,36,NonFallacieux,non,AccordA
7,4,36,NonFallacieux,non,AccordB
7,3,37,Fallacieux,oui,Proportion
7,3,37,Fallacieux,oui,Decoulement
7,4,37,Fallacieux,oui,AccordA
7,3,37,Fallacieux,oui,AccordB
7,5,38,Fallacieux,non,Proportion
7,5,38,Fallacieux,non,Decoulement
7,5,38,Fallacieux,non,AccordA
7,5,38,Fallacieux,non,AccordB
7,4,39,NonFallacieux,oui,Proportion
7,4,39,NonFallacieux,oui,Decoulement
7,5,39,NonFallacieux,oui,AccordA
7,5,39,NonFallacieux,oui,AccordB
7,3,40,NonFallacieux,non,Proportion
7,4,40,NonFallacieux,non,Decoulement
7,6,40,NonFallacieux,non,AccordA
7,6,40,NonFallacieux,non,AccordB
8,2,1,Fallacieux,oui,Proportion
8,3,1,Fallacieux,oui,Decoulement
8,4,1,Fallacieux,oui,AccordA
8,4,1,Fallacieux,oui,AccordB
8,4,2,Fallacieux,non,Proportion
8,3,2,Fallacieux,non,Decoulement
8,5,2,Fallacieux,non,AccordA
8,5,2,Fallacieux,non,AccordB
8,5,3,NonFallacieux,oui,Proportion
8,4,3,NonFallacieux,oui,Decoulement
8,5,3,NonFallacieux,oui,AccordA
8,3,3,NonFallacieux,oui,AccordB
8,4,4,NonFallacieux,non,Proportion
8,5,4,NonFallacieux,non,Decoulement
8,5,4,NonFallacieux,non,AccordA
8,5,4,NonFallacieux,non,AccordB
8,4,5,Fallacieux,oui,Proportion
8,4,5,Fallacieux,oui,Decoulement
8,5,5,Fallacieux,oui,AccordA
8,5,5,Fallacieux,oui,AccordB
8,4,6,Fallacieux,non,Proportion
8,5,6,Fallacieux,non,Decoulement
8,5,6,Fallacieux,non,AccordA
8,5,6,Fallacieux,non,AccordB
8,4,7,NonFallacieux,oui,Proportion
8,3,7,NonFallacieux,oui,Decoulement
8,4,7,NonFallacieux,oui,AccordA
8,4,7,NonFallacieux,oui,AccordB
8,4,8,NonFallacieux,non,Proportion
8,4,8,NonFallacieux,non,Decoulement
8,4,8,NonFallacieux,non,AccordA
8,4,8,NonFallacieux,non,AccordB
8,4,9,Fallacieux,oui,Proportion
8,5,9,Fallacieux,oui,Decoulement
8,4,9,Fallacieux,oui,AccordA
8,4,9,Fallacieux,oui,AccordB
8,4,10,Fallacieux,non,Proportion
8,3,10,Fallacieux,non,Decoulement
8,5,10,Fallacieux,non,AccordA
8,5,10,Fallacieux,non,AccordB
8,5,11,NonFallacieux,oui,Proportion
8,5,11,NonFallacieux,oui,Decoulement
8,4,11,NonFallacieux,oui,AccordA
8,5,11,NonFallacieux,oui,AccordB
8,4,12,NonFallacieux,non,Proportion
8,3,12,NonFallacieux,non,Decoulement
8,5,12,NonFallacieux,non,AccordA
8,5,12,NonFallacieux,non,AccordB
8,1,13,Fallacieux,oui,Proportion
8,2,13,Fallacieux,oui,Decoulement
8,1,13,Fallacieux,oui,AccordA
8,6,13,Fallacieux,oui,AccordB
8,4,14,Fallacieux,non,Proportion
8,5,14,Fallacieux,non,Decoulement
8,5,14,Fallacieux,non,AccordA
8,1,14,Fallacieux,non,AccordB
8,4,15,NonFallacieux,oui,Proportion
8,4,15,NonFallacieux,oui,Decoulement
8,3,15,NonFallacieux,oui,AccordA
8,5,15,NonFallacieux,oui,AccordB
8,5,16,NonFallacieux,non,Proportion
8,5,16,NonFallacieux,non,Decoulement
8,5,16,NonFallacieux,non,AccordA
8,5,16,NonFallacieux,non,AccordB
8,3,17,Fallacieux,oui,Proportion
8,3,17,Fallacieux,oui,Decoulement
8,1,17,Fallacieux,oui,AccordA
8,5,17,Fallacieux,oui,AccordB
8,1,18,Fallacieux,non,Proportion
8,3,18,Fallacieux,non,Decoulement
8,1,18,Fallacieux,non,AccordA
8,6,18,Fallacieux,non,AccordB
8,5,19,NonFallacieux,oui,Proportion
8,5,19,NonFallacieux,oui,Decoulement
8,5,19,NonFallacieux,oui,AccordA
8,5,19,NonFallacieux,oui,AccordB
8,4,20,NonFallacieux,non,Proportion
8,3,20,NonFallacieux,non,Decoulement
8,4,20,NonFallacieux,non,AccordA
8,4,20,NonFallacieux,non,AccordB
8,3,21,Fallacieux,oui,Proportion
8,4,21,Fallacieux,oui,Decoulement
8,4,21,Fallacieux,oui,AccordA
8,5,21,Fallacieux,oui,AccordB
8,4,22,Fallacieux,non,Proportion
8,4,22,Fallacieux,non,Decoulement
8,5,22,Fallacieux,non,AccordA
8,5,22,Fallacieux,non,AccordB
8,3,23,NonFallacieux,oui,Proportion
8,3,23,NonFallacieux,oui,Decoulement
8,1,23,NonFallacieux,oui,AccordA
8,4,23,NonFallacieux,oui,AccordB
8,4,24,NonFallacieux,non,Proportion
8,4,24,NonFallacieux,non,Decoulement
8,5,24,NonFallacieux,non,AccordA
8,5,24,NonFallacieux,non,AccordB
8,4,25,Fallacieux,oui,Proportion
8,2,25,Fallacieux,oui,Decoulement
8,4,25,Fallacieux,oui,AccordA
8,4,25,Fallacieux,oui,AccordB
8,3,26,Fallacieux,non,Proportion
8,4,26,Fallacieux,non,Decoulement
8,5,26,Fallacieux,non,AccordA
8,3,26,Fallacieux,non,AccordB
8,4,27,NonFallacieux,oui,Proportion
8,3,27,NonFallacieux,oui,Decoulement
8,6,27,NonFallacieux,oui,AccordA
8,6,27,NonFallacieux,oui,AccordB
8,4,28,NonFallacieux,non,Proportion
8,4,28,NonFallacieux,non,Decoulement
8,6,28,NonFallacieux,non,AccordA
8,6,28,NonFallacieux,non,AccordB
8,4,29,Fallacieux,oui,Proportion
8,4,29,Fallacieux,oui,Decoulement
8,4,29,Fallacieux,oui,AccordA
8,4,29,Fallacieux,oui,AccordB
8,2,30,Fallacieux,non,Proportion
8,2,30,Fallacieux,non,Decoulement
8,2,30,Fallacieux,non,AccordA
8,5,30,Fallacieux,non,AccordB
8,4,31,NonFallacieux,oui,Proportion
8,4,31,NonFallacieux,oui,Decoulement
8,4,31,NonFallacieux,oui,AccordA
8,5,31,NonFallacieux,oui,AccordB
8,5,32,NonFallacieux,non,Proportion
8,5,32,NonFallacieux,non,Decoulement
8,5,32,NonFallacieux,non,AccordA
8,5,32,NonFallacieux,non,AccordB
8,5,33,Fallacieux,oui,Proportion
8,5,33,Fallacieux,oui,Decoulement
8,5,33,Fallacieux,oui,AccordA
8,5,33,Fallacieux,oui,AccordB
8,4,34,Fallacieux,non,Proportion
8,4,34,Fallacieux,non,Decoulement
8,1,34,Fallacieux,non,AccordA
8,1,34,Fallacieux,non,AccordB
8,1,35,NonFallacieux,oui,Proportion
8,1,35,NonFallacieux,oui,Decoulement
8,1,35,NonFallacieux,oui,AccordA
8,6,35,NonFallacieux,oui,AccordB
8,5,36,NonFallacieux,non,Proportion
8,5,36,NonFallacieux,non,Decoulement
8,4,36,NonFallacieux,non,AccordA
8,5,36,NonFallacieux,non,AccordB
8,4,37,Fallacieux,oui,Proportion
8,4,37,Fallacieux,oui,Decoulement
8,5,37,Fallacieux,oui,AccordA
8,5,37,Fallacieux,oui,AccordB
8,5,38,Fallacieux,non,Proportion
8,5,38,Fallacieux,non,Decoulement
8,5,38,Fallacieux,non,AccordA
8,5,38,Fallacieux,non,AccordB
8,6,39,NonFallacieux,oui,Proportion
8,5,39,NonFallacieux,oui,Decoulement
8,6,39,NonFallacieux,oui,AccordA
8,6,39,NonFallacieux,oui,AccordB
8,4,40,NonFallacieux,non,Proportion
8,4,40,NonFallacieux,non,Decoulement
8,5,40,NonFallacieux,non,AccordA
8,6,40,NonFallacieux,non,AccordB
9,7,1,Fallacieux,oui,Proportion
9,4,1,Fallacieux,oui,Decoulement
9,7,1,Fallacieux,oui,AccordA
9,5,1,Fallacieux,oui,AccordB
9,3,2,Fallacieux,non,Proportion
9,3,2,Fallacieux,non,Decoulement
9,3,2,Fallacieux,non,AccordA
9,6,2,Fallacieux,non,AccordB
9,4,3,NonFallacieux,oui,Proportion
9,4,3,NonFallacieux,oui,Decoulement
9,4,3,NonFallacieux,oui,AccordA
9,6,3,NonFallacieux,oui,AccordB
9,5,4,NonFallacieux,non,Proportion
9,5,4,NonFallacieux,non,Decoulement
9,6,4,NonFallacieux,non,AccordA
9,6,4,NonFallacieux,non,AccordB
9,4,5,Fallacieux,oui,Proportion
9,4,5,Fallacieux,oui,Decoulement
9,4,5,Fallacieux,oui,AccordA
9,5,5,Fallacieux,oui,AccordB
9,3,6,Fallacieux,non,Proportion
9,4,6,Fallacieux,non,Decoulement
9,4,6,Fallacieux,non,AccordA
9,6,6,Fallacieux,non,AccordB
9,4,7,NonFallacieux,oui,Proportion
9,3,7,NonFallacieux,oui,Decoulement
9,5,7,NonFallacieux,oui,AccordA
9,5,7,NonFallacieux,oui,AccordB
9,5,8,NonFallacieux,non,Proportion
9,5,8,NonFallacieux,non,Decoulement
9,5,8,NonFallacieux,non,AccordA
9,5,8,NonFallacieux,non,AccordB
